mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
11.2348682085673,0.7734667762798861,0.5539612770080566,0.0075529587702048,13.57879378911118,{'C': 13.57879378911118},0.8446,0.8402,0.8432,0.8426666666666667,0.0018354533197248,73
1.292641560236613,0.0343032660603016,1.283391793568929,0.06069173348569049,0.24529103476527253,{'C': 0.24529103476527253},0.8556,0.8468,0.8544,0.8522666666666666,0.0038964371189873395,12
3.007841189702352,1.213590785364789,1.1451762517293294,0.19200136416361654,1.0697457670651285,{'C': 1.0697457670651285},0.8496,0.8454,0.8526,0.8492000000000001,0.002952964612046673,34
24.070767323176067,1.2564352196422313,0.6850488980611166,0.09030542532689502,26.784280027034608,{'C': 26.784280027034608},0.8446,0.8394,0.844,0.8426666666666667,0.002322833518691229,71
0.9777969519297282,0.08928478716731321,1.3259435494740803,0.09131521023061036,0.03472151049739675,{'C': 0.03472151049739675},0.8538,0.8426,0.8492,0.8485333333333335,0.004596617113583512,39
1.3967898686726887,0.4141500086667577,1.1193559964497883,0.1460057759423073,0.1849048468535743,{'C': 0.1849048468535743},0.8566,0.8466,0.8558,0.8530000000000001,0.004537253207246281,10
1.2026017506917317,0.0652734187508136,1.0668166478474934,0.08502021620793138,0.22075547782567806,{'C': 0.22075547782567806},0.8568,0.847,0.854,0.8525999999999999,0.004121488404286339,11
1.3646868864695232,0.491137590995031,1.6733407179514568,0.4289669642542414,0.11222011786413316,{'C': 0.11222011786413316},0.857,0.8492,0.8552,0.8538,0.0033346664001066236,6
1.2470912138621013,0.06663185234995089,0.915307362874349,0.18326284832907622,0.28811866156880206,{'C': 0.28811866156880206},0.8546,0.8472,0.8534,0.8517333333333333,0.00324276973520412,16
1.8946506977081299,0.10567878190767044,0.7398145198822021,0.01053011095769987,1.1590837723440577,{'C': 1.1590837723440577},0.8506,0.8452,0.8512,0.8489999999999999,0.0026981475126464237,36
2.4806625843048096,0.40081595191346797,1.0448675155639648,0.3693739022905343,1.286727812998673,{'C': 1.286727812998673},0.85,0.8444,0.8506,0.8483333333333333,0.0027920522121829064,42
1.819968303044637,0.04099118879898078,0.8220380147298177,0.07026953892628846,0.9442194880561657,{'C': 0.9442194880561657},0.8508,0.847,0.8526,0.8501333333333333,0.002334285520001566,30
1.0229642391204834,0.07775702861799468,1.6033821900685628,0.039992017598679805,0.01110351578919166,{'C': 0.01110351578919166},0.8392,0.8384,0.8416,0.8397333333333333,0.0013597385369580786,95
1.4095462958017986,0.22945893525780922,0.9638655185699463,0.04934786260425368,0.3751226062511716,{'C': 0.3751226062511716},0.8542,0.8482,0.8524,0.8516,0.0025139610179953187,17
1.4663548469543457,0.28790427859784,0.839346170425415,0.08667228335310116,0.3026403041983278,{'C': 0.3026403041983278},0.8546,0.8484,0.8526,0.8518666666666667,0.0025837096500101395,15
1.4048012097676594,0.06245770965039235,0.7972261110941569,0.14484982873052504,0.4460076961641013,{'C': 0.4460076961641013},0.8538,0.8466,0.8518,0.8507333333333333,0.0030346151137976038,21
49.49563241004944,3.969451191701317,0.6993821461995443,0.12577385284494644,62.69646339956138,{'C': 62.69646339956138},0.842,0.8392,0.8448,0.842,0.002286190426597653,82
1.0340638160705566,0.12677946875786977,1.453252951304118,0.14924322885846733,0.010892060030693037,{'C': 0.010892060030693037},0.8394,0.8382,0.8416,0.8397333333333333,0.0014079141387962153,95
1.0646193027496338,0.10002855964151683,0.8354101975758871,0.09365207767180102,0.1745045076739379,{'C': 0.1745045076739379},0.8576,0.8486,0.8558,0.854,0.003888444419044716,4
53.55067539215088,4.665167537412418,0.7096302509307861,0.12899309418129593,73.94709778596999,{'C': 73.94709778596999},0.8426,0.839,0.8438,0.8418,0.002039607805437129,86
1.1517558097839355,0.17312758568742773,0.7430042425791422,0.12290902743086962,0.33566099473825306,{'C': 0.33566099473825306},0.8544,0.847,0.8526,0.8513333333333334,0.0031510139461590897,19
0.989478349685669,0.09990935371383959,0.7180907726287842,0.08484996281284223,0.12145224285992819,{'C': 0.12145224285992819},0.8582,0.8496,0.8568,0.8548666666666667,0.003767698973585258,1
